2020/08/11 18:09:29 [error] 23916#15532: *35085 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/post.php?post=1295&action=edit HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=wpcf7_contact_form"
2020/08/11 18:09:49 [error] 23916#15532: *35317 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=wpcf7_contact_form"
2020/08/11 18:11:01 [error] 23916#15532: *35324 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/post.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/08/11 18:11:42 [error] 23916#15532: *35555 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=page"
2020/08/11 18:13:40 [error] 23916#15532: *35564 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/index.php"
2020/08/11 18:15:44 [error] 23916#15532: *35579 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=page"
2020/08/11 18:17:45 [error] 23916#15532: *35592 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php?_fs_blog_admin=true HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/edit.php?post_type=page"
2020/08/11 18:18:03 [error] 23916#15532: *35601 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/08/11 18:18:38 [error] 23916#15532: *35861 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
2020/08/11 18:19:38 [error] 23916#15532: *35985 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10010", host: "delicesco.local", referrer: "http://delicesco.local/wp-admin/post.php?post=1295&action=edit"
